file_path,label,text,clean_text,predicted_label
D:\OCR\docs-sm\budget\2045807408.jpg,budget,"ir 2045807468

o00'rs 006‘r1S — 006‘stS SISATVNY ONILEYYVN TWLOL
Worry voeT 009 YAHLO
(oor) 009'r ooz‘t tat
006% ooL‘'9 0006 NaSTaIN
(oozs) ooe'ss oor‘ss vsW

Ere) NI GaSiASE qTasana
BONVINVA GNOO3S =“IVNIDINO

e66L v66L

(SaNVSNOHL $)
SISATVNV ONILSXUVN
4139GNG TVWNIDINO P66L",ir rs rs sts sisatvny onileyyvn twlol worry voet yahlo oor r ooz tat ool nastain oozs ooe ss oor ss vsw ere ni gasiase qtasana bonvinva gnoos ivnidino el vl sanvsnohl sisatvnv onilsxuvn gng tvwnidino pl,budget
D:\OCR\docs-sm\budget\2045813980.jpg,budget,"02/26/92 venir
43992 ORIGENAL, suDsET
CON MILLIONS)

1992,
prosect origina, t99
coz. apveRTisING SuaGeT” —acTUALs VARIANCE
for” sagaziee
fer
fol kop
Aoi GUra008
02 AgeWeY PRooucT iow
03 Bw PRopueriON.
ULTIMA PROD.

SUBTOTAL AovERTISING
RETAIL INCENTIVES

128 INTRO. OFF-LABEL_ 8.50/85) 325.7,
134 ph, pa""crw: STUFFERS. 12
Tap BS MULTLARAND $2.5 CTW U7 be
Tm 36 §.50/81785 cht /aR #8
12h 8 esate w/e 23
12s 58 $8 crw""cen was io
12k 3ereNsivevacer'secreic us
7991"" PROGRAMS 55.5
SUBTOTAL INCENTIVES $56.2 3155 520.7
courowine
sit BT $2783. couron ures ss
cit pS s8/rw epn use 0:3
chs ATALINA a7
G21 -PhyPe,e8 esi $2 OFF GeK/ctH a0
4991"" Baoceans 33.9
SUBTOTAL COUPONING silo 53.9 a7

DIRECT MARKETING

Kin REcoNTACT SB CTW cou 36.4
KIS GLTINATn7RO. Diner 3:0
951 PROGRAMS sine
SUBTOTAL orREct 30.4 ane 0.8)
PERM & TENP POS/ARTHORK
gor AaTwoRK 512
Sos Tewporay 200
506 PERMANENT a2
1591 PROGRAKS sur

SUBTOTAL PERM & TENP she 7 Sh

SAMPLING /PRODUCT FROKOTIOKS

por SARPLING $0.0

POs —b1R ACET. ALLOWANCES 0:0

Pos RETAIL ALLOWANCES. (GRATIS) 19:0

POS —‘NESTENGS/TRADE GLFTE 0:2

Foz PACKAGE DEStGN as
1951 PRogaans ste
SUBTOTAL SAMPLING 310.7) Ew 38.5
TOTAL BRAND PROGRAMS 3129.5 $53.4 376.1

OSGETSEHOS",venir origenal sudset con millions prosect origina coz apvertising suaget actuals variance sagaziee fer fol kop aoi gura agewey proouct iow bw propuerion ultima prod subtotal aovertising retail incentives intro label_ ph pa crw stuffers tap bs multlarand ctw u tm cht ar h esate w e crw cen io k erensivevacer secreic us programs subtotal incentives courowine sit bt couron ures ss cit ps rw epn use chs atalina g phype e esi gek cth baoceans subtotal couponing silo direct marketing kin recontact sb ctw cou kis gltinatnro diner programs sine subtotal orrect ane perm tenp pos arthork gor aatwork sos tewporay permanent prograks sur subtotal perm tenp sh sampling product frokotioks por sarpling pos br acet allowances pos retail allowances gratis pos nestengs trade glfte foz package destgn progaans ste subtotal sampling ew total brand programs osgetsehos,budget
D:\OCR\docs-sm\budget\2046553856_2046553872.jpg,budget,"REGION VII
PRELIMINARY 1994
BUDGET AND ISSUES REVIEW

IS8ESGIF0S",region vii preliminary budget issues review isesgifs,budget
D:\OCR\docs-sm\budget\2047686238_6261.jpg,budget,"CABARRUS
MANUFACTURING
CENTER
EXPANSION

Appropriation A-90 Supplement

ct

an
Philip Morris USA
Sepiember 1995

GEZIRILBOS",cabarrus manufacturing center expansion appropriation supplement ct philip morris usa sepiember gezirilbos,invoice
D:\OCR\docs-sm\budget\2048231940.jpg,budget,"2048231940

OL FS 6S

°

HONE. 1

ted a

pants a

zoests 1

PO onsets a

Post neces a

ox ziz Port ose a

oR ziz Pott onsets 1
orsiz so1ots,
owsiz wots,
og €zs donee
«as ooaces:
sha resees
on esuzes
REIS emuzes

area fy soyonoy

ONRITH AVIRION,
ASNAAXA TALON
SASNIUNA SHOLIAUA / HAIDA ALVAOIYOD 40 ABN

“ONT SAINVAHOD SRRIOW AV TIEL",ol fs hone ted pants zoests po onsets post neces ox ziz port ose ziz pott onsets orsiz soots owsiz wots og zs donee ooaces sha resees esuzes reis emuzes area fy soyonoy onrith avirion asnaaxa talon sasniuna sholiaua haida alvaoiyod abn ont sainvahod srriow av tiel,budget
D:\OCR\docs-sm\budget\2048521503.jpg,budget,"j

2048521503

""3dAL ONITO OLLVLS V LON SI Ha TVL JT3HS 3HL SAWNSSY

“JIV13H SINNAL ‘S‘A NOdn aasva.

60'S9S ‘STuvad 33u4 28/1S09 1.01]
o00'szs DSINDIOMLUY)
var'es 00°08 ooroaz'zs ozs ose’ AV IdSIG LINN 02
* mun SINSWAYG)

vep'ezs SNISIGNVHOUSN WLOL
eez'ls 00'S 00'999'18 + 021s o8e't 4133HS 1138
Lve'vs 00'S ooori'rs ooes, o8e't u3LSOd TIVS
e68'zs %00°S o0'09z'2s + 00% ose’ Ya>NV JTaHS
(aviasiais wad 01)

o6r'ris 00'S o0'008'e1s oorors o8e""t AY1dSIG LIND 02
SWISALVW ONISIGNVHOUBW,
_940'v1s ALLNSONI TVLOLENS
(auyo STHVSd HLIM Yd 2)
9L0'v1s 00% ooroos'ers os oos'et ‘ONIDYHOVd
(OWOud .NVT3. SNOIAZHd WO!)
os 4000 oor0s coos oos'et BOVDIOAN THv3d 3auS V 139 ~ OMLANG
1809 {ATTEN} Wi018ns 1809 ‘ALUNWAD. BALLNSONI

W1OL |__uinn

‘S3TZDNV SOT NI WYHDOUd 1831 SINYASIH STHVSA\Y

SWIS VINISUIA 06-unr-20",j dal onito ollvls v lon si ha tvl jths hl sawnssy jivh sinnal nodn aasva ss stuvad u szs dsindiomluy var es ooroaz zs ozs ose av idsig linn mun sinswayg vep ezs snisignvhousn wlol eez ls oe hs lve vs ooori rs ooes oe ulsod tivs e zs z ose ya nv jtahs aviasiais wad ris es oorors oe aydsig lind swisalvw onisignvhoubw _ vs allnsoni tvlolens auyo sthvsd hlim yd l vs ooroos ers os oos et onidyhovd owoud nvt snoiazhd wo os oors coos oos et bovdioan thvd aus v omlang atten wins alunwad ballnsoni wol __uinn stzdnv sot ni wyhdoud sinyasih sthvsa swis vinisuia unr,budget
D:\OCR\docs-sm\budget\2048679287_2048679288.jpg,budget,"CONFIDENTIAL
025800

ooo's9
o00’otr ¢
o00%0Lb &
o00‘o0. ¢
000007 $
ooo'ose ¢
000‘000TS
ooo‘ose ¢

+000 000‘ bs

oos‘eet
ooo’cor ¢
ooo'oLy
oos'z69 $
000’00z $

000‘ oze

ooo’ose $

000‘089‘e$

2648679287

Aarpeatdsoy 93
ooo'oce $ ‘suotyeiodo Se0g que

abuatteya 020
aeab butpnqouy

fey _tsouord 00S-H
SUOTJoWOIg TeToods

suo3t Avmpoatb pue
*ya0ys [19s ‘sutTq_'s193sS0d
A -yorou Gurpnqout [=W THeIOe

bur bey9)

aeomoys ‘saybtu req ‘sTeTr03 0
qaoddns ‘buty30To 20403 sates

000'T6S’TS sayeysdoans S[eTrioqeH TeUOT IOUT

soya! sqeaysptsb ‘spreoqozoos ‘stequsd
quay ‘soxeqsdeens ‘uoTzonpozd
abeubts ‘spe werhord burpntour
‘suOTaeIodo snosueT[oosTH

(sopes 03 paaetas 53809 30 959)

soq@ quomdtnbe peauas
suoTaepouumioose Tazo *burseyes
ooo'see $ ‘sqayora burpntour-AyTTed FdsoH

sqybta peuotzowozd pue
Aypatsnqoxe_yonpord ‘abeubrs
ooo’zes $ buypapour-dtysaosuodg onuof,

oo0'sez TaN

000‘ 68s ‘Es

Jebpy

WosTaediog yobpua aeoK t

Jabpna Jebpng
1 L867 9861 Taobaqe)",confidential ooo otr lb ooo ose ts ooo ose bs oos eet ooo cor ooo oly oos z z oze ooo ose e aarpeatdsoy ooo oce suotyeiodo seg que abuatteya aeab butpnqouy fey _tsouord h suotjowoig tetoods suot avmpoatb pue yays suttq_ sssd yorou gurpnqout w theioe bur bey aeomoys saybtu req stetr qaoddns butyto sates ts ts sayeysdoans etrioqeh teuot iout soya sqeaysptsb spreoqozoos stequsd quay soxeqsdeens uotzonpozd abeubts spe werhord burpntour suotaeiodo snosuet oosth sopes paaetas soq quomdtnbe peauas suotaepouumioose tazo burseyes ooo see sqayora burpntour aytted fdsoh sqybta peuotzowozd pue aypatsnqoxe_yonpord abeubrs ooo zes buypapour dtysaosuodg onuof oo sez tan es jebpy wostaediog yobpua aeok jabpna jebpng l taobaqe,budget
D:\OCR\docs-sm\budget\2049418249.jpg,budget,"— Pmc1(c)

MAGAZINE ESTIMATE RECAP

ADVERTISING

LEO BURNETT U.S.A,

i

T

11/15/78

PAGE

fot

PERI
cisois7e Fe F831 /7¢

TOTALS BY PROCUCT/MOATH

SALE CATE

cn

ao

aan
ba

ay
Oa

SS

PERIOC

PRCDUCT
PARLIAMENT CHAR

ona
man
wwo-0
ane
Soon
osm
rey

gowns
mane
heer
Brome
Nove
Nea
rea
forintey

\ 1978
€
R
ARTER 1

ya
Fe
MAI
cu

quin

ore sont o

qMiMs omar o
Jorn aan 4
VHLD RING 4
Gard oad
Rinae Sea

€C1.56-
6C1.50-
6C1.50~

Aero Rare o

Rodeamom Gane

gon
Ran
SAN

weet eet oe
sane anne 9
AOSN GOON o
OFS Smar Oo
arog ong S
anne ara

nage
Ono
aan
Boma
RARS
game
Rom
Py

meNN Rene
ARNO Row
veee wees
omm gaiend
Nove Raa
ARS SAN

Ass ASfe

aN 3 Pi

o + as

2 ~

Fa ea hk « ee

a G20 & o

E rR a &

% 2 5 3 =
wead HeUd F 2

PAR CHAR 10G""S

enon moe
6 mone
wns amas
Tora PaNm
Binve Kono
gard oooW
Ring ona

6C1.50-
€01.5¢-

gorm tonn
Sma Sash
vent vane
Onde GMAS
NOVA oon
OfOR Son
syor ono

2049418249

73811CS.70

661.50-

750,687.73
4
3.
4
2

GRAKC TCTAL

oor
Feo
gan
patie
gaee,
vonm
avon
aan

1591285.49

1627040+21

Jub

saa M00 One. ne",pmc c magazine estimate recap advertising leo burnett u page fot peri cisoise fe f totals procuct moath sale cate cn ao aan ba ay oa ss perioc prcduct parliament char ona man wwo ane soon osm rey gowns mane heer brome nove nea rea forintey r arter ya fe mai cu quin ore sont qmims omar jorn aan vhld ring gard oad rinae sea c c c aero rare rodeamom gane gon ran san weet eet oe sane anne aosn goon ofs smar oo arog ong anne ara nage ono aan boma rars game rom py menn rene arno row veee wees omm gaiend nove raa ars san ass asfe pi fa ea hk ee g e rr wead heud f par char g enon moe mone wns amas tora panm binve kono gard ooow ring ona c gorm tonn sma sash vent vane onde gmas nova oon ofor son syor ono cs grakc tctal oor feo gan patie gaee vonm avon aan jub saa one ne,budget
D:\OCR\docs-sm\budget\2049418942.jpg,budget,"2049418942

861 7 2 At

asvaunae W191

BNT7V9VH vO SS

BONVHD ¥O4 NOSVI>

era ssa

SANaKTTddas
Sa VIVISHTA noriazosag
RLsTE/2T BL) BLILO/TO TIEEL)

39NVHO 30 AYVHHNS YadvaSMAN",asvaunae w bntvvh vo ss bonvhd nosvi era ssa sanakttddas sa vivishta noriazosag rlste bl blilo tieel nvho ayvhhns yadvasman,budget
D:\OCR\docs-sm\budget\2049431455.jpg,budget,"= pAgl
or/ia/78

ESTIVATE RECAP

NEWSPAPER

ADVERTISING

LEO BURNETT U.S.A.

a

1

PER

olsoista IC

RIT SPECIAL AEnSP

sas ta

s

3

Y

TCTAL

1007350.16 1235559259

122001,

123

2049431455

FORM MO1 EFF. R73",pagl ia estivate recap newspaper advertising leo burnett u per olsoista ic rit special aensp sas ta tctal form mo eff r,budget
D:\OCR\docs-sm\budget\2050888247.jpg,budget,"lL

%,

5

1988 4989 Ese
Dr. Richard Guynn (genetics expert) °
Yearly consulting fee $35,000.00
Travel expenses (1988) $11.952.76
$46,952.76
Cost shared 50/30 with ULTC $23,476 $23,476
Mx. David Connex (USA Leaf Dept.)
Travel expenses to Guatemala (1988) 4,997 4,997
‘bas
Nornicotine @ $5.50 each 11,000 22,000
Pathological 3,000 3,000
Expenses in Guatemala
1988
Salary technician Q.27,000 $10,000 $13,333 (1)
Benefits 10,530 3,900 4,290
Tenp. field labor 6,723, 2,490 3,555 ()
Fertilizer,chemicals,bags,etc. 7,953 2,946 2,919
Vehicle maint/repair 2,412 893 2,310 (1)
Electricity 135 50 30
Living expenses in field 3,492 1,293 1,422
Fuel/otl/lubricants 4.410 11633 21027
Land rent 3,000 Ln 1,244 (2)
Soil analyses, ete. 8,789 3,255 3,200
Depreciation vehicle, etc. 5,103 1,890 2,964 (3)
Insurance 11512 560 1,387
Seed storage 13,000 4,815, 0
Seed cleaner 4,050 1,500 0
Miscellanea 223 68. 30
Total Guatemala Q.98,832 936,604 938,008
Exchange rate: US $1.00 = Q.2.70
GRAND TOTAL 978,677 $91,081

(2) 12 months vs. 9 months
(2) 3 year renewable contract
(3) Depreciation on new vehicle (3 years)

LEZSSL0G0S",ese dr richard guynn genetics expert yearly consulting fee travel expenses cost shared ultc mx david connex usa leaf dept travel expenses guatemala bas nornicotine pathological expenses guatemala salary technician q benefits tenp field labor fertilizer chemicals bags etc vehicle maint repair electricity living expenses field fuel otl lubricants land rent ln soil analyses ete depreciation vehicle etc insurance seed storage seed cleaner miscellanea total guatemala q exchange rate us q grand total months vs months year renewable contract depreciation new vehicle years lezsslgs,budget
D:\OCR\docs-sm\budget\2051674156_2051674157.jpg,budget,"BL PLANT
WEEKLY PRODUCTION DATA

[WEEK ENDING 29-Aug , 1993
ACTUAL OPERATING
PERFORMANCE BUDGET DEVIATION
POUNDS PRODUCED 1122586 1106448 16138
TOBACCO USED 1081612 1070149 11463 *
YIELD 103.8% 104.9% 1.1% *
PRODUCTION HOURS 168 168
PLANT DOWNTIME HOURS: 0 5 5
DOWNTIME PERCENTAGE 0.0% 3.0% 3.0%
LINE HOURS DOWNTIME 0 15
OUTPUT PER HOUR 6682 6586 96
OPERATING CASING APPL. 25.4178% 26.5020% 1.0842%
DAP 70700 73715 3015
PG 15746 16417 671
ISOSWEET 20180 21041 861
AMMONIA 149682 156066 6384
SORBISTAT 1212 1264 52
GLYCERINE 7959 8299 340
DISPURGENT 100 6575 6856 281
LIQUID FLAVOR 2868 2991 123
TOTAL 274922 286649 11727

SstP2gTsoe",bl plant weekly production data week ending aug actual operating performance budget deviation pounds produced tobacco used yield production hours plant downtime hours downtime percentage line hours downtime output per hour operating casing appl dap pg isosweet ammonia sorbistat glycerine dispurgent liquid flavor total sstpgtsoe,budget
D:\OCR\docs-sm\budget\2058117333_2058117334.jpg,budget,"Task No.

4a
42
43
44
49
46

30
51

32
53

eeis-e8 14:59.

BUDGET ANALYSIS - Frimeey Drying Oven Thru Sintering

Ref; CHS Production Plant: 125 Mill Lon/Month

Cash Flow Report

Dense iption

Design primary drying oven
Puc/fab primary drying oven
Install primary drying even
Design primary oven mati, bal,
Pur/fab primary oven mat], hal,
Install primary oven mull. hdl.

fuh Totul

Design sinter oven conveyor system
Fur/fab sinter oven conveyor system
Design/test vinter oven

Purchase fab sinter oven

Install sinter oven

Install sinter even conveyor syaten

Sub Total

Total

Planned

$ 211,093
871,000
360,000

39,500
147,300
60,300

91,689,193,

15,300
115,400
76,500
623,000
27,600
1.004700

§ 958,500

$2,607 693

Planned
Resource
Cost,

$10,823
3,891
33656
6,152
11,182
34337

1,495
1,612
13,709
6,725
43162
44087

$31,770

$72,811

203

Voral
Planned Gout

§ 221,916
874,891
36,656
43,652
158,482

65,637

4 990,270

#2,720,30

SEELTTSSOS",task eeis e budget analysis frimeey drying oven thru sintering ref chs production plant mill lon month cash flow report dense iption design primary drying oven puc fab primary drying oven install primary drying even design primary oven mati bal pur fab primary oven mat hal install primary oven mull hdl fuh totul design sinter oven conveyor system fur fab sinter oven conveyor system design test vinter oven purchase fab sinter oven install sinter oven install sinter even conveyor syaten sub total total planned planned resource cost voral planned gout seelttssos,budget
D:\OCR\docs-sm\budget\2058146344_2058146363.jpg,budget,"FRE9PTSS0%

{ll

xx 9erzbe+sz xx 9g'zpe-sz 00s 066 a-rav aivy av7 o0s qWwion
wud 16068421 x 00""o 106 oo¢ o66| a1y av7 L9¥1NOD awl.
¥9 16°06S‘2T 106 00 066) 314 Nav1 19Y1NOD quymaos 3oNvIvE ise joo
HUD 62"" 611496 x 00'o 952 oor 066 ya4snvaL 1509 qo.
4D 62°611'96 968 00f 066 uBdSNVAL 1509 aavmaos 3oNvIve lse Joo
x 20°Sze“60r % ver gozsoz Iso oo 966)  4md Wns aNnT NNY won
g20‘OT 00 180 OOF 066 hynyooy wnsdiin? Hor lecsoo Jog [zo
“$86 OT 00 10 GOs 066 wooW S71 1avao Hora |tseo0 lee [20
29°999°98 160 00s 066|  4wd Wns nT NNY auvyaoa 3aNvIva lee [90
x OT 8492 x agrysgry 1zo og o66| 41H Naa a3401aNa qwion
26°692¢2 00 120 00F 066 4S €/4 wnsdini Hora |eeeoo fos |z0
Ss: 895¢2 00 120 O0F 066 lisavas/1 Lavyo Hory |rss00 |6e [0
95""9b8°6T 120 00S 066] | ATH Nag a3A0TUNa auvmaoa SONVIve 68/90
00s 066 fuaa-rav Siva gv1 oor
NW Wa INNOD: INOW INNO eS a .sts930 3H
s ena No 1y39031 605. Fao THOTT nousneaG aNNOION,
NOWHOIY ~ vsn Wa
qg:12:10 3HTL (ANYNIMT7aYa)-Y300R1 aNs ONTUNLOVEANVH 6261 ayaa,
Aane HiNoW

68750780 aiva
fb a0Vd

VSM SINYOW diTIHd

aMgoayio'1Tzs0 14043",freptss xx erzbe sz xx g zpe sz rav aivy av os qwwion wud x oo ay av l nod awl nav ynod quymaos onvive ise joo hud x oor yasnval qo f ubdsnval aavmaos onvive lse joo x sze r ver gozsoz iso oo md wns annt nny g ot oof hynyooy wnsdiin hor lecsoo jog zo ot gos woow avao hora tseo lee wd wns nt nny auvyaoa anviva lee x ot x agrysgry zo og h naa aana qwion f wnsdini hora eeeoo fos z ss lisavas lavyo hory rss e b ath nag aatuna auvmaoa sonvive fuaa rav siva gv oor nw wa innod inow inno es sts h ena fao thott nousneag annoion nowhoiy vsn wa qg htl anynimtaya yr ans ontunloveanvh ayaa aane hinow aiva fb avd vsm sinyow ditihd amgoayio tzs,budget
D:\OCR\docs-sm\budget\2058233426_3438.jpg,budget,"2058233426

om foo i we [le] cae | ae, | oes aaa
@ fale & oe md
olefin ~ =| |e] mw | os | oe pene
ttn -
Seep] pe Sy SHEE pacwens | me fmm | can pn como
a fejefalifa fo yy yo mf fm fe | ae

‘seiszig :Pavepdn
‘Ascuiuing Ayumpoddonaoforg euopoung ss019",om foo le cae ae oes aaa fale oe md olefin e mw os oe pene ttn seep pe sy shee pacwens fmm pn como fejefalifa fo yy yo mf fm fe ae seiszig pavepdn ascuiuing ayumpoddonaoforg euopoung ss,budget
D:\OCR\docs-sm\budget\2062352208_2210.jpg,budget,"3

MAG NEWS:
ll COMPANY | MAGAZINES | SOV ll NEWSPAPERS | SOV Il
i 1 | _ f
1 1 $42,384.3 | $1,221.81 18 I
i} 1 = 1 a) ""
IRR 1 $8,763.7 | $3,486.21 51 I
mL 1 ss 1 | i)
Baw ' $6,368.4 | $246.4 |
1 1 ' seh
0 t $5,956.9 | $1,598.6 |
i) — 1 1
"" t $12,082.7 | $264.3 |
i} 1 1 1
""Lam 1 8110.7 | $42.1 |
1 1
1 i
1 i

Sources:

Leo Bumett - Outdoor, Sunday Metro, Independent Supplements
LTS - Magazines, Daily Newspapers (’A"" papers), Syndicated Supp
USSPI - Suburban Press Newspapers

FSI Reports - Free Standing Inserts

2902

sozese",mag news company magazines sov newspapers sov il _ f irr ml ss baw seh lam sources leo bumett outdoor sunday metro independent supplements lts magazines daily newspapers papers syndicated supp usspi suburban press newspapers fsi reports free standing inserts sozese,budget
D:\OCR\docs-sm\budget\2063118582.jpg,budget,,,budget
D:\OCR\docs-sm\budget\2063172469_2471.jpg,budget,"2063172469

sortorto = va/tortozozoeasr

ez SeTHOCSE 66'%6S2 —00°0-ONO ND ood TS""EHOTT TO""sEOT —orreHEgeO0-OOY “WIOISK3L 0d
32 o0'0 00"" a ooo ono ooo corse an"" oso 1 cozosaase
bbe Se""Thosse 66'Zes¢ 00D OGG"" God © TSEvoTT © TO""3E0T —Z0""S0942 O0""UOey O00 T ZOZDEIIEE

vortorto - ce/to/to_ roz0e33sr
£92 e""beéeTS bOsbTSS §—00°0—0g""o 0a vero bareeues ee-vacs — osreectat 00""e00T WIOI-AI Vd
 zergzest 000 00:0 900 ao ooo bereer 000 verzase 000 oso tozoeaasr
Dzz S6°@v8z0s bO'SvISS GOD «U""D 00 OOD Ob SHEO9 aerbees © ST-OTzOzT O0""dooT —Ozo9 T TOzDEDIEr

$Q/T0/10 ~ vertO/TO z1Z0¢9389
ET be""ZbEZZh -LeessTT 0070 0o""D OO ooo = s0""EBas © AeTeSeT —Sg""Zz0cs OD"" O6DET—WLOL-ADT TOA
0» 00002 -oovst0rT coro ogra"" coro asses assez sa"" s950r 00-0 ogso ¥ z1z0¢9359
OG — be""ZbADee -ZE""2ys— 00ND ND Doro = SSzses BESET G9TTTSGE O0°O60EE OZbU T ZtZ089389

SB/T0/TO - ve/TO/IO_ 902089359
918 zoroseebs -0'zzzet 00°90 000 ooo etbhse —an'coet—carzenaes S9°20s0TWLOL-AIT Od
2, ezrndeet 009 a ooo g't6e © oro erte602 900 aves 1 902080389
Ses aheheose-00'sb99 © 000 00""8 BD ooo = Sesgor  an-ez_—e-eyMEKE Sa""cosy OES T 902063389
12 2e-T990TS -00°zasz © 00°00 Goro eevee © av""eest ET-eaeczt O0°0OTS Obes T 902089359

vestosto - ee/to/1e_ ooz0eD389
owe se“asopszt zvatzsot ooo 08-9 a0"" ooo arzeer@ ee""sesh — sorsseT6e 8z""C90 WLOl=AIT WS
2 eryrztt 90°0 ooo 00'9 09"" coro y's arose st6ez 00 oves T 002069359
Ts covo0r  -00:00s 00D 00009"" o0""0 sovssz 00°0 Bh 09T09E oveg r cozaes369
SEI 99°azsGz0 “OT-664s9t 99"" 00°0—00""0 ood = Gavaaste agrees | OTT ToTEZE Obes T 002089383

8 o0'0atr 000 90:0 0070006 oo"" set 0089 9610T 9250 T 097059359
82 6O°99CS1y -BOrzect OND NO ° borisboz 00°09 az60 T 00z0E3389

“Sva-01 AH

S189 okG-WAOMT OWWLSLNO 1sasaint

“atva ALTASGONE

10 30va S61 “AVM OWE STAWOH ATURE Zee0s2 ADNAN",sortorto va tortozozoeasr ez sethocse ono nd ood ts ehott seot orrehegeo ooy wioiskl ooo ono ooo corse oso cozosaase bbe se thosse zes ogg god tsevott et z uoey zozdeiiee vortorto ce to_ rozesr e beéets bosbtss g vero bareeues ee vacs osreectat et wioi ai vd zergzest ao ooo bereer verzase oso tozoeaasr dzz vzs bo sviss god u ood ob sheo aerbees st otzozt doot ozo tozdedier q verto zz et zbezzh leesstt oo ooo ebas aeteset sg zzcs od odet wlol adt toa oovstrt coro ogra coro asses assez sa sr ogso zz og zbadee ze ys nd nd doro sszses beset gtttsge oee ozbu ztz sb io_ zoroseebs zzzet ooo etbhse coet carzenaes stwlol ait od ezrndeet ooo g te oro erte aves ses aheheose sb bd ooo sesgor ez_ e eymeke sa cosy oes e tts zasz goro eevee av eest et eaeczt ots obes vestosto ee e_ oozed owe se asopszt zvatzsot ooo ooo arzeer ee sesh sorssete z c wlol ait ws eryrztt ooo coro arose stez oves ts covor sovssz bh te oveg r cozaes sei azsgz ot st ood gavaaste agrees ott toteze obes atr oo set csy borzect ond borisboz az ze sva ah okg waomt owwlslno sasaint atva altasgone va avm owe stawoh ature zees adnan,budget
D:\OCR\docs-sm\budget\2063178255_8257.jpg,budget,"2069178255

eset ore ore seztsab'e — e9°zOKtOTT'Z — SE'SRTEEE 0"" 96° 9T6 ZL"" ‘WiOl corsa AIT IOS
wr wo wo OT TET SE BEE BORO SOUS HE Wor aN FIT WOE
2 00°0 core yore eorsarte ooo 070 corponte aan
22 00°0 ooo SFT2T__ 69°0094 “08 “0 982661 Xa19__cozasa_38¢_or
eet o0""0 oo'o 1959 POTeT9E _ot-ts6'99 ooo 60"" See tbee viol wag AITO
w coro 0-0 seocst —erzebter 9959, coro ga'sez‘9r ase
8 oro oo kas See Ths = Tebaoe Od £2°609°552 a1) 71209 389 ot
oe oro ooo oostzes't —zarrazteey‘T —ezrosz'set 000 ee""Tr0°z08'T TwloL wasinW AITO
WE ore ay EES 2H TSZOTS eZ Te WET aw
ist oro 00-0 esosee't  SE-OESeTO'T —e-zs0Get 000 65259068 EW 90209 359 ot
SOA Ol WOOT GOTHS KOTO
est oro ono vestcez'e _sovbesttoc'2 6s""bbssor> _00""0 bor ezstzse'z wiol_orHad A9KIod
we oro ooo 999'6oT'T —ez'wastaze —ae""sehoe 800 asress'sss “WiOL waRanN A9TT0d
a 64 we “DEST a0 59g 900 we WEE was
ez coo ono Se6OETT — Se“66e""bTe§— 6SOZHZI ODD oriaetess rei rozae9 asp ot
208 oo'0 are SsetZeT'z — SUsOR*TOR'T —TEeOStbcT 00° 6"" s09t902'T “WLOL WBBANN ADT0E
2 o0'0 oro goretr___gy-gboetr sects _____00°0 aia
we, 0970 000 eezTscy— eTve0erssy E2199"" 00° Te)
25 o0°0 c0°0 Débce9e— Torzancese, — gas9stz oro 2: 516'09¢ aw
cd 0°0 a0 SebecaeT | HI TLHEAT © SOOSHZe © 00"" 03° 120°655 TW 0209 369 oT
vertort ol s6/T0/10 ora ADTI0d
Nn? ASRGUNT wag auva-o1 anya conve ores ALTAMONT BAI] u3GMNN ADTT0¢
sav sigs ___oaanawt iol 35303 ‘diva 35801
‘ARATE SIVO-OL zibae —ianav
“OME STROH ee botezd | or=133¥
9720/90 +31¥9 Nn oor ‘AV anoall $3580 aAravnanD 96 :1u0038

e “30a

aa meng!

* ey *",eset ore ore seztsab e e zoktott z se srteee zl wiol corsa ait ios wr wo wo ot tet se bee boro sous wor fit woe core yore eorsarte ooo corponte aan ooo sftt__ xa__cozasa_ _or eet oo potete _ot ts ooo see tbee viol wag aito w coro seocst erzebter coro ga sez r ase oro oo kas see ths tebaoe od ot oe oro ooo oostzes zarrazteey ezrosz set ee tr z twlol wasinw aito ore ay ees h tszots ez te wet aw ist oro esosee se oeseto e zsget ew ot soa ol woot goths koto est oro ono vestcez e _sovbesttoc bbssor _ bor ezstzse z wiol_orhad akiod oro ooo ot ez wastaze ae sehoe asress sss wiol warann attd dest g wee ez coo ono seoett se e bte sozhzi odd oriaetess rei rozae asp ot oo ssetzet z susor tor teeostbct st wlol wbbann adte oro goretr___gy gboetr sects _____ aia eeztscy etveerssy e te c débcee torzancese gasstz oro aw cd sebecaet hi tlheat sooshze tw ot vertort ol ora adtid nn asrgunt wag auva anya conve ores altamont bai ugmnn adtt sav sigs ___oaanawt iol diva arate sivo ol zibae ianav ome stroh ee botezd nn oor av anoall aaravnand u e aa meng ey,budget
